Category,OrderDate,Sales
Fruits & Veggies,2018/10/12,1619
Oil & Masala,2018/10/12,2055
Beverages,2018/10/12,2500
Food Grains,2018/10/12,1824
"Eggs, Meat & Fish",2018/10/13,812
Oil & Masala,2018/10/13,862
Snacks,2018/10/13,1061
Fruits & Veggies,2018/10/13,2365
Food Grains,2018/10/13,721
"Eggs, Meat & Fish",2018/10/13,2021
Beverages,2018/10/13,1473
Food Grains,2018/10/13,1290
Beverages,2018/10/13,2489
Food Grains,2018/10/13,1468
Snacks,2018/10/13,2197
Beverages,2018/10/13,821
Fruits & Veggies,2018/10/13,1832
Bakery,2018/10/13,1323
Bakery,2018/10/13,997
Food Grains,2018/10/14,2043
Oil & Masala,2018/10/14,2389
Beverages,2018/10/14,1088
Oil & Masala,2018/10/14,2352
"Eggs, Meat & Fish",2018/10/14,2220
Fruits & Veggies,2018/10/15,2002
Snacks,2018/10/15,2154
Oil & Masala,2018/10/15,1568
Beverages,2018/10/15,920
Oil & Masala,2018/10/15,2313
Bakery,2018/10/15,2479
Snacks,2018/10/15,1801
"Eggs, Meat & Fish",2018/10/15,893
Food Grains,2018/10/16,1613
Food Grains,2018/10/16,1459
Food Grains,2018/10/16,1468
Beverages,2018/10/16,2313
Beverages,2018/10/16,1721
Oil & Masala,2018/10/16,1659
Bakery,2018/10/17,1838
Beverages,2018/10/17,1626
Snacks,2018/10/17,1170
Food Grains,2018/10/17,1805
Beverages,2018/10/19,809
Bakery,2018/10/19,1356
Food Grains,2018/10/19,684
Beverages,2018/10/19,2314
Beverages,2018/10/19,1220
Snacks,2018/10/19,1612
Snacks,2018/10/19,2246
"Eggs, Meat & Fish",2018/10/19,1997
Food Grains,2018/10/19,573
Fruits & Veggies,2018/10/19,822
"Eggs, Meat & Fish",2018/10/19,2310
Beverages,2018/10/19,1187
Fruits & Veggies,2018/10/19,2370
Fruits & Veggies,2018/10/19,571
Fruits & Veggies,2018/10/19,2446
Beverages,2018/10/19,1916
Oil & Masala,2018/10/20,850
Bakery,2018/10/20,2417
Oil & Masala,2018/10/20,1024
Fruits & Veggies,2018/10/20,925
Food Grains,2018/10/20,807
Fruits & Veggies,2018/10/20,793
Beverages,2018/10/20,2302
Bakery,2018/10/20,568
Fruits & Veggies,2018/10/20,1024
Beverages,2018/10/20,2331
Snacks,2018/10/20,1090
Fruits & Veggies,2018/10/20,1178
Snacks,2018/10/20,1291
Fruits & Veggies,2018/10/20,1023
Fruits & Veggies,2018/10/20,1313
Bakery,2018/10/21,2236
Snacks,2018/10/21,1413
Food Grains,2018/10/21,870
"Eggs, Meat & Fish",2018/10/21,1198
Oil & Masala,2018/10/21,976
"Eggs, Meat & Fish",2018/10/21,976
"Eggs, Meat & Fish",2018/10/21,1629
Snacks,2018/10/21,841
Food Grains,2018/10/21,854
Bakery,2018/10/21,691
Fruits & Veggies,2018/10/21,1112
Oil & Masala,2018/10/21,2157
Oil & Masala,2018/10/21,1593
Snacks,2018/10/21,1577
Oil & Masala,2018/10/21,606
Bakery,2018/10/21,1642
Beverages,2018/10/21,745
Oil & Masala,2018/10/21,2397
Bakery,2018/10/22,1857
Beverages,2018/10/22,1313
"Eggs, Meat & Fish",2018/10/22,688
Fruits & Veggies,2018/10/22,1683
Bakery,2018/10/22,1245
Fruits & Veggies,2018/10/22,782
"Eggs, Meat & Fish",2018/10/22,998
Beverages,2018/10/22,2081
Bakery,2018/10/22,1383
Snacks,2018/10/22,1924
Food Grains,2018/10/22,540
Fruits & Veggies,2018/10/22,1173
Food Grains,2018/10/23,668
Oil & Masala,2018/10/23,1615
"Eggs, Meat & Fish",2018/10/23,625
Beverages,2018/10/23,746
Snacks,2018/10/23,2469
Food Grains,2018/10/23,2330
Bakery,2018/10/23,2078
Snacks,2018/10/23,2453
Food Grains,2018/10/23,2079
Snacks,2018/10/23,1556
"Eggs, Meat & Fish",2018/10/23,1620
Fruits & Veggies,2018/10/23,1326
Bakery,2018/10/23,1536
"Eggs, Meat & Fish",2018/10/23,1104
Bakery,2018/10/23,2066
Food Grains,2018/10/23,1415
"Eggs, Meat & Fish",2018/10/23,2338
Food Grains,2018/10/23,1644
Bakery,2018/10/24,1178
Fruits & Veggies,2018/10/24,569
Food Grains,2018/10/26,1759
"Eggs, Meat & Fish",2018/10/26,1663
Beverages,2018/10/26,685
Bakery,2018/10/26,1984
Snacks,2018/10/26,745
"Eggs, Meat & Fish",2018/10/26,1720
Fruits & Veggies,2018/10/26,689
Food Grains,2018/10/26,2328
"Eggs, Meat & Fish",2018/10/26,2476
"Eggs, Meat & Fish",2018/10/26,1698
Beverages,2018/10/27,1615
Food Grains,2018/10/27,2016
Food Grains,2018/10/27,2323
Fruits & Veggies,2018/10/27,2098
Food Grains,2018/10/27,2117
Fruits & Veggies,2018/10/27,1625
Beverages,2018/10/27,2334
Fruits & Veggies,2018/10/27,1993
Beverages,2018/10/27,1331
Snacks,2018/10/27,1276
Oil & Masala,2018/10/27,1422
Bakery,2018/10/27,1029
Beverages,2018/10/28,717
Food Grains,2018/10/28,1564
Bakery,2018/10/28,831
"Eggs, Meat & Fish",2018/10/28,1353
Food Grains,2018/10/28,1701
Oil & Masala,2018/10/28,600
Beverages,2018/10/28,2235
"Eggs, Meat & Fish",2018/10/28,1164
"Eggs, Meat & Fish",2018/10/29,1647
Snacks,2018/10/30,1673
Bakery,2018/10/30,1831
"Eggs, Meat & Fish",2018/10/30,621
Fruits & Veggies,2018/10/30,1082
Oil & Masala,2018/10/30,1603
Food Grains,2018/10/30,669
Bakery,2018/10/30,905
Snacks,2018/10/30,2500
Bakery,2018/10/30,1489
Food Grains,2018/10/30,2267
"Eggs, Meat & Fish",2018/10/30,1108
Fruits & Veggies,2018/10/30,2177
Bakery,2018/10/30,1640
Snacks,2018/10/30,1130
Beverages,2018/10/30,1626
Oil & Masala,2018/10/30,1626
Bakery,2018/10/30,1406
Fruits & Veggies,2018/10/30,2053
Beverages,2018/10/30,943
Fruits & Veggies,2018/10/30,2317
Bakery,2018/10/30,2155
Beverages,2018/10/30,2197
Food Grains,2018/10/30,2126
"Eggs, Meat & Fish",2018/10/31,646
Oil & Masala,2018/10/31,2390
Snacks,2018/10/31,585
Oil & Masala,2018/11/1,2472
"Eggs, Meat & Fish",2018/11/1,2242
Oil & Masala,2018/11/1,1400
Bakery,2018/11/1,506
Beverages,2018/11/2,2301
Beverages,2018/11/2,1340
Food Grains,2018/11/2,1327
Fruits & Veggies,2018/11/2,775
"Eggs, Meat & Fish",2018/11/2,1539
Fruits & Veggies,2018/11/2,2271
Fruits & Veggies,2018/11/2,1140
Fruits & Veggies,2018/11/2,944
Beverages,2018/11/2,1868
Beverages,2018/11/2,1406
Beverages,2018/11/2,2167
Food Grains,2018/11/2,1247
Oil & Masala,2018/11/2,926
Oil & Masala,2018/11/2,1518
Snacks,2018/11/2,2421
Bakery,2018/11/2,1069
Bakery,2018/11/2,2128
Food Grains,2018/11/2,2422
"Eggs, Meat & Fish",2018/11/2,694
Food Grains,2018/11/2,1471
Food Grains,2018/11/2,2411
Fruits & Veggies,2018/11/2,2040
Beverages,2018/11/2,2009
Fruits & Veggies,2018/11/2,1530
"Eggs, Meat & Fish",2018/11/2,1615
Food Grains,2018/11/3,1400
"Eggs, Meat & Fish",2018/11/3,2246
Food Grains,2018/11/3,2130
Food Grains,2018/11/3,1881
Beverages,2018/11/3,2475
Oil & Masala,2018/11/3,2404
Fruits & Veggies,2018/11/3,2430
"Eggs, Meat & Fish",2018/11/3,2036
Fruits & Veggies,2018/11/3,508
Fruits & Veggies,2018/11/3,2471
Snacks,2018/11/3,1232
Oil & Masala,2018/11/3,1047
Beverages,2018/11/3,713
Oil & Masala,2018/11/3,761
Snacks,2018/11/3,1419
Bakery,2018/11/3,2191
Beverages,2018/11/3,2162
Food Grains,2018/11/3,2005
Oil & Masala,2018/11/3,650
Food Grains,2018/11/3,2124
Snacks,2018/11/3,508
"Eggs, Meat & Fish",2018/11/3,633
Snacks,2018/11/3,2208
Snacks,2018/11/4,1709
Snacks,2018/11/4,2340
Bakery,2018/11/4,866
Snacks,2018/11/4,932
Beverages,2018/11/4,1875
Snacks,2018/11/4,619
Oil & Masala,2018/11/4,1976
"Eggs, Meat & Fish",2018/11/4,1840
Oil & Masala,2018/11/4,556
Snacks,2018/11/4,1474
Snacks,2018/11/4,2227
Snacks,2018/11/4,1207
Snacks,2018/11/4,1814
Fruits & Veggies,2018/11/4,2150
"Eggs, Meat & Fish",2018/11/4,720
Bakery,2018/11/4,1194
Oil & Masala,2018/11/4,1907
"Eggs, Meat & Fish",2018/11/5,2352
Oil & Masala,2018/11/5,1293
Bakery,2018/11/5,1972
Oil & Masala,2018/11/5,1659
Snacks,2018/11/5,2348
Beverages,2018/11/5,2250
Oil & Masala,2018/11/5,569
Fruits & Veggies,2018/11/5,1020
Beverages,2018/11/5,1341
Snacks,2018/11/5,1424
Bakery,2018/11/5,1509
Oil & Masala,2018/11/5,558
"Eggs, Meat & Fish",2018/11/5,1332
Fruits & Veggies,2018/11/5,2063
Bakery,2018/11/5,809
Beverages,2018/11/5,720
Oil & Masala,2018/11/5,1069
Fruits & Veggies,2018/11/5,957
"Eggs, Meat & Fish",2018/11/6,1230
Food Grains,2018/11/6,914
Food Grains,2018/11/6,1382
"Eggs, Meat & Fish",2018/11/6,856
Fruits & Veggies,2018/11/6,2152
Bakery,2018/11/6,1903
Food Grains,2018/11/6,1857
Bakery,2018/11/6,1506
Bakery,2018/11/6,2280
Fruits & Veggies,2018/11/6,1077
Beverages,2018/11/6,1222
Food Grains,2018/11/6,1183
Bakery,2018/11/6,2063
Oil & Masala,2018/11/6,719
Food Grains,2018/11/6,2431
Food Grains,2018/11/6,1822
Food Grains,2018/11/6,1797
Bakery,2018/11/6,1919
"Eggs, Meat & Fish",2018/11/6,1424
Beverages,2018/11/6,2059
Oil & Masala,2018/11/6,2017
Beverages,2018/11/6,1941
Fruits & Veggies,2018/11/6,958
Beverages,2018/11/6,1508
Bakery,2018/11/6,1720
Fruits & Veggies,2018/11/6,2174
Fruits & Veggies,2018/11/6,1379
Snacks,2018/11/7,679
Snacks,2018/11/7,2219
Fruits & Veggies,2018/11/7,1601
Food Grains,2018/11/7,1791
Food Grains,2018/11/7,1011
Fruits & Veggies,2018/11/7,1010
"Eggs, Meat & Fish",2018/11/7,1629
Snacks,2018/11/7,557
Fruits & Veggies,2018/11/7,769
Food Grains,2018/11/7,2153
Bakery,2018/11/8,2148
Snacks,2018/11/8,1428
Food Grains,2018/11/9,1856
"Eggs, Meat & Fish",2018/11/9,1838
Bakery,2018/11/9,1322
Bakery,2018/11/9,2207
Bakery,2018/11/9,2252
Snacks,2018/11/9,2449
Oil & Masala,2018/11/9,1627
Oil & Masala,2018/11/9,1233
Snacks,2018/11/9,1846
Bakery,2018/11/9,1656
"Eggs, Meat & Fish",2018/11/9,1712
Bakery,2018/11/9,664
"Eggs, Meat & Fish",2018/11/10,2339
Snacks,2018/11/10,1285
Snacks,2018/11/10,1485
Food Grains,2018/11/10,663
Snacks,2018/11/10,729
Beverages,2018/11/10,787
Bakery,2018/11/10,2196
Food Grains,2018/11/10,1573
Snacks,2018/11/10,1477
Food Grains,2018/11/10,1406
Bakery,2018/11/10,1825
Oil & Masala,2018/11/10,1613
Fruits & Veggies,2018/11/10,558
Beverages,2018/11/10,1779
Beverages,2018/11/10,1334
Snacks,2018/11/11,745
"Eggs, Meat & Fish",2018/11/11,1233
Beverages,2018/11/11,1757
Bakery,2018/11/11,2284
Food Grains,2018/11/11,2454
Food Grains,2018/11/11,2069
Food Grains,2018/11/11,1625
Food Grains,2018/11/11,979
Food Grains,2018/11/11,1436
Beverages,2018/11/11,530
"Eggs, Meat & Fish",2018/11/11,1115
Snacks,2018/11/11,1800
Bakery,2018/11/11,1961
Snacks,2018/11/11,801
Food Grains,2018/11/11,1689
Bakery,2018/11/12,650
Beverages,2018/11/12,2112
Beverages,2018/11/12,1443
Oil & Masala,2018/11/12,1931
Beverages,2018/11/12,2351
Food Grains,2018/11/12,1196
Food Grains,2018/11/12,1974
Bakery,2018/11/12,866
Beverages,2018/11/12,1185
"Eggs, Meat & Fish",2018/11/12,508
Bakery,2018/11/12,1019
Fruits & Veggies,2018/11/12,2184
Bakery,2018/11/12,1472
Beverages,2018/11/12,1643
Fruits & Veggies,2018/11/12,1603
Oil & Masala,2018/11/12,2459
Oil & Masala,2018/11/12,1107
Oil & Masala,2018/11/12,599
Oil & Masala,2018/11/12,2110
Snacks,2018/11/12,2408
"Eggs, Meat & Fish",2018/11/12,1187
Fruits & Veggies,2018/11/12,2151
Bakery,2018/11/12,2254
"Eggs, Meat & Fish",2018/11/12,2497
Snacks,2018/11/12,572
Food Grains,2018/11/12,1429
Bakery,2018/11/12,1995
"Eggs, Meat & Fish",2018/11/12,1357
Snacks,2018/11/12,698
Bakery,2018/11/12,898
Fruits & Veggies,2018/11/13,1044
Oil & Masala,2018/11/13,2176
Food Grains,2018/11/13,1585
Bakery,2018/11/13,1914
Beverages,2018/11/13,1567
Food Grains,2018/11/13,735
"Eggs, Meat & Fish",2018/11/13,1256
Beverages,2018/11/13,2130
Oil & Masala,2018/11/13,1237
Oil & Masala,2018/11/13,1040
Snacks,2018/11/13,2142
Fruits & Veggies,2018/11/13,868
Beverages,2018/11/13,1799
Food Grains,2018/11/13,945
Fruits & Veggies,2018/11/13,2158
Snacks,2018/11/13,1285
"Eggs, Meat & Fish",2018/11/13,635
Beverages,2018/11/13,583
"Eggs, Meat & Fish",2018/11/13,1617
Fruits & Veggies,2018/11/13,1562
Oil & Masala,2018/11/13,758
Oil & Masala,2018/11/13,1340
Snacks,2018/11/14,1149
Food Grains,2018/11/14,753
Snacks,2018/11/14,1161
Fruits & Veggies,2018/11/14,1221
Beverages,2018/11/14,825
Beverages,2018/11/14,551
Oil & Masala,2018/11/14,697
Food Grains,2018/11/14,2444
"Eggs, Meat & Fish",2018/11/14,1674
Fruits & Veggies,2018/11/14,1290
Bakery,2018/11/15,1834
Bakery,2018/11/15,1636
Snacks,2018/11/16,1353
Food Grains,2018/11/16,1072
Bakery,2018/11/16,1565
Food Grains,2018/11/16,2012
Food Grains,2018/11/16,2391
Oil & Masala,2018/11/16,1066
Food Grains,2018/11/16,1059
Bakery,2018/11/16,745
Oil & Masala,2018/11/16,1205
Oil & Masala,2018/11/16,2051
"Eggs, Meat & Fish",2018/11/16,1693
Beverages,2018/11/16,648
Snacks,2018/11/16,513
Fruits & Veggies,2018/11/16,902
Fruits & Veggies,2018/11/16,1152
Beverages,2018/11/16,1277
Food Grains,2018/11/16,853
Bakery,2018/11/16,1192
Fruits & Veggies,2018/11/17,1865
Beverages,2018/11/17,2024
Fruits & Veggies,2018/11/17,2370
Fruits & Veggies,2018/11/17,600
Snacks,2018/11/17,1771
Food Grains,2018/11/17,1493
Bakery,2018/11/17,584
Oil & Masala,2018/11/17,1985
Bakery,2018/11/17,1054
Bakery,2018/11/17,521
Snacks,2018/11/17,1764
Fruits & Veggies,2018/11/17,682
"Eggs, Meat & Fish",2018/11/17,1078
Beverages,2018/11/17,623
Snacks,2018/11/17,813
Bakery,2018/11/17,1650
Beverages,2018/11/18,1220
"Eggs, Meat & Fish",2018/11/18,901
Beverages,2018/11/18,1663
Fruits & Veggies,2018/11/18,603
"Eggs, Meat & Fish",2018/11/18,2327
Food Grains,2018/11/18,1116
Snacks,2018/11/18,1905
"Eggs, Meat & Fish",2018/11/18,585
Fruits & Veggies,2018/11/18,1663
Snacks,2018/11/18,1432
Fruits & Veggies,2018/11/18,2496
Food Grains,2018/11/18,1020
Bakery,2018/11/18,1251
Oil & Masala,2018/11/18,1280
Food Grains,2018/11/18,668
Snacks,2018/11/18,638
Snacks,2018/11/18,988
Fruits & Veggies,2018/11/18,936
Food Grains,2018/11/18,2091
Snacks,2018/11/18,1352
Fruits & Veggies,2018/11/18,2012
Snacks,2018/11/19,2090
Snacks,2018/11/19,1404
Bakery,2018/11/19,888
"Eggs, Meat & Fish",2018/11/19,1712
Oil & Masala,2018/11/19,725
"Eggs, Meat & Fish",2018/11/19,674
Oil & Masala,2018/11/19,1659
Beverages,2018/11/19,1364
Snacks,2018/11/19,1000
Beverages,2018/11/19,2183
Food Grains,2018/11/19,1149
Food Grains,2018/11/19,1179
Fruits & Veggies,2018/11/19,2173
"Eggs, Meat & Fish",2018/11/19,681
Snacks,2018/11/19,1245
Oil & Masala,2018/11/19,2116
Fruits & Veggies,2018/11/19,2074
Fruits & Veggies,2018/11/19,635
Food Grains,2018/11/19,2319
Beverages,2018/11/19,1786
Fruits & Veggies,2018/11/19,1802
"Eggs, Meat & Fish",2018/11/19,1976
Snacks,2018/11/19,531
Beverages,2018/11/19,506
Fruits & Veggies,2018/11/19,981
Food Grains,2018/11/19,1822
"Eggs, Meat & Fish",2018/11/20,768
Bakery,2018/11/20,1551
Oil & Masala,2018/11/20,1733
Bakery,2018/11/20,632
Bakery,2018/11/20,1367
"Eggs, Meat & Fish",2018/11/20,1860
Beverages,2018/11/20,722
Snacks,2018/11/20,1349
Oil & Masala,2018/11/20,1052
Snacks,2018/11/20,1847
Beverages,2018/11/20,2305
Snacks,2018/11/20,2083
Snacks,2018/11/20,1153
"Eggs, Meat & Fish",2018/11/20,2374
"Eggs, Meat & Fish",2018/11/20,1213
Food Grains,2018/11/20,1412
Oil & Masala,2018/11/20,682
Food Grains,2018/11/21,636
Bakery,2018/11/21,2429
Fruits & Veggies,2018/11/21,953
Snacks,2018/11/21,1897
Snacks,2018/11/21,1663
Oil & Masala,2018/11/21,925
Beverages,2018/11/21,2434
Fruits & Veggies,2018/11/21,2412
"Eggs, Meat & Fish",2018/11/21,577
Oil & Masala,2018/11/21,940
Oil & Masala,2018/11/21,1319
"Eggs, Meat & Fish",2018/11/21,1952
"Eggs, Meat & Fish",2018/11/21,2001
Snacks,2018/11/21,2424
Beverages,2018/11/21,1885
Snacks,2018/11/22,977
Beverages,2018/11/23,540
Snacks,2018/11/23,536
"Eggs, Meat & Fish",2018/11/23,556
Beverages,2018/11/23,1256
Beverages,2018/11/23,581
Fruits & Veggies,2018/11/23,1939
Snacks,2018/11/23,2258
Oil & Masala,2018/11/23,2427
Fruits & Veggies,2018/11/23,784
Fruits & Veggies,2018/11/23,561
Snacks,2018/11/23,711
Bakery,2018/11/23,643
Food Grains,2018/11/23,1399
Food Grains,2018/11/23,2012
"Eggs, Meat & Fish",2018/11/23,2045
Snacks,2018/11/23,1710
Snacks,2018/11/23,720
Beverages,2018/11/24,1696
"Eggs, Meat & Fish",2018/11/24,1888
Oil & Masala,2018/11/24,1170
Fruits & Veggies,2018/11/24,959
Beverages,2018/11/24,2335
Oil & Masala,2018/11/24,2396
Bakery,2018/11/24,1916
Food Grains,2018/11/24,1756
"Eggs, Meat & Fish",2018/11/24,1311
Fruits & Veggies,2018/11/24,1310
Bakery,2018/11/24,799
Food Grains,2018/11/24,1825
Bakery,2018/11/24,1230
Bakery,2018/11/24,765
Beverages,2018/11/24,1457
Oil & Masala,2018/11/24,1544
Bakery,2018/11/24,1259
Fruits & Veggies,2018/11/24,1517
Snacks,2018/11/24,1412
"Eggs, Meat & Fish",2018/11/24,1833
Fruits & Veggies,2018/11/24,2452
Bakery,2018/11/24,2458
Bakery,2018/11/24,951
"Eggs, Meat & Fish",2018/11/24,2210
Food Grains,2018/11/24,1718
"Eggs, Meat & Fish",2018/11/25,2178
Beverages,2018/11/25,2000
Bakery,2018/11/25,1262
Beverages,2018/11/25,2195
Fruits & Veggies,2018/11/25,2134
Beverages,2018/11/25,2483
Snacks,2018/11/25,1657
Bakery,2018/11/25,771
Bakery,2018/11/25,1099
Snacks,2018/11/25,2458
Oil & Masala,2018/11/25,1767
Beverages,2018/11/25,2269
Fruits & Veggies,2018/11/25,505
Fruits & Veggies,2018/11/26,1850
Bakery,2018/11/26,898
"Eggs, Meat & Fish",2018/11/26,2397
Oil & Masala,2018/11/26,537
Food Grains,2018/11/26,2405
Oil & Masala,2018/11/26,1652
"Eggs, Meat & Fish",2018/11/26,808
Bakery,2018/11/26,2449
Bakery,2018/11/26,960
Beverages,2018/11/26,2126
Food Grains,2018/11/26,627
Beverages,2018/11/26,2079
Oil & Masala,2018/11/26,2219
Snacks,2018/11/26,1754
"Eggs, Meat & Fish",2018/11/26,989
Food Grains,2018/11/26,2426
Bakery,2018/11/27,1404
Food Grains,2018/11/27,2048
"Eggs, Meat & Fish",2018/11/27,521
Oil & Masala,2018/11/27,944
Bakery,2018/11/27,1733
Snacks,2018/11/27,2447
Snacks,2018/11/27,923
Food Grains,2018/11/27,776
Bakery,2018/11/27,979
Beverages,2018/11/27,1247
"Eggs, Meat & Fish",2018/11/27,1293
Beverages,2018/11/27,1173
Snacks,2018/11/27,1215
Snacks,2018/11/28,2480
Beverages,2018/11/28,2439
Food Grains,2018/11/28,546
Oil & Masala,2018/11/28,951
Food Grains,2018/11/28,2279
Food Grains,2018/11/28,1575
Bakery,2018/11/28,1221
Beverages,2018/11/28,839
"Eggs, Meat & Fish",2018/11/28,2474
Snacks,2018/11/28,1012
Beverages,2018/11/28,2105
"Eggs, Meat & Fish",2018/11/28,751
Fruits & Veggies,2018/11/29,2123
Snacks,2018/11/29,992
Bakery,2018/11/30,2195
Beverages,2018/11/30,1733
Fruits & Veggies,2018/11/30,1011
"Eggs, Meat & Fish",2018/11/30,1656
"Eggs, Meat & Fish",2018/11/30,991
"Eggs, Meat & Fish",2018/11/30,2013
Food Grains,2018/11/30,1998
Oil & Masala,2018/11/30,1642
"Eggs, Meat & Fish",2018/11/30,1570
Snacks,2018/11/30,2342
Food Grains,2018/11/30,1974
Snacks,2018/11/30,2087
Oil & Masala,2018/11/30,716
Food Grains,2018/11/30,1837
Bakery,2018/11/30,1752
"Eggs, Meat & Fish",2018/12/1,1469
"Eggs, Meat & Fish",2018/12/1,1899
"Eggs, Meat & Fish",2018/12/1,2194
Beverages,2018/12/1,1942
Fruits & Veggies,2018/12/1,609
Beverages,2018/12/1,660
Bakery,2018/12/1,2114
Oil & Masala,2018/12/1,1278
Beverages,2018/12/1,822
Food Grains,2018/12/1,750
Fruits & Veggies,2018/12/1,1483
"Eggs, Meat & Fish",2018/12/1,1072
Snacks,2018/12/1,842
Bakery,2018/12/1,1436
Oil & Masala,2018/12/1,767
Fruits & Veggies,2018/12/1,2344
Bakery,2018/12/1,2073
Food Grains,2018/12/1,1000
Beverages,2018/12/1,774
Bakery,2018/12/1,1212
Oil & Masala,2018/12/1,1466
Fruits & Veggies,2018/12/1,1207
Bakery,2018/12/1,1579
Fruits & Veggies,2018/12/1,856
Bakery,2018/12/1,1250
Bakery,2018/12/1,2106
Bakery,2018/12/1,1583
Snacks,2018/12/1,891
Beverages,2018/12/1,1086
"Eggs, Meat & Fish",2018/12/1,1491
"Eggs, Meat & Fish",2018/12/1,2263
Oil & Masala,2018/12/1,1213
Beverages,2018/12/1,1994
Oil & Masala,2018/12/1,2447
Fruits & Veggies,2018/12/2,2097
"Eggs, Meat & Fish",2018/12/2,2038
"Eggs, Meat & Fish",2018/12/2,1548
Fruits & Veggies,2018/12/2,1097
Fruits & Veggies,2018/12/2,2019
"Eggs, Meat & Fish",2018/12/2,1471
Fruits & Veggies,2018/12/2,2032
Food Grains,2018/12/2,1257
Fruits & Veggies,2018/12/2,1359
Beverages,2018/12/2,1949
"Eggs, Meat & Fish",2018/12/2,1908
Fruits & Veggies,2018/12/2,1802
Snacks,2018/12/2,786
Snacks,2018/12/2,2424
"Eggs, Meat & Fish",2018/12/2,2266
Fruits & Veggies,2018/12/2,1656
Oil & Masala,2018/12/2,1834
Oil & Masala,2018/12/2,1756
Oil & Masala,2018/12/2,1431
Beverages,2018/12/2,1032
Snacks,2018/12/2,2241
Bakery,2018/12/2,1900
Snacks,2018/12/2,794
Fruits & Veggies,2018/12/2,1337
"Eggs, Meat & Fish",2018/12/2,1983
"Eggs, Meat & Fish",2018/12/2,2125
Fruits & Veggies,2018/12/2,660
Bakery,2018/12/2,2374
Beverages,2018/12/2,1312
Food Grains,2018/12/2,692
"Eggs, Meat & Fish",2018/12/2,1586
Fruits & Veggies,2018/12/2,1109
"Eggs, Meat & Fish",2018/12/2,1504
Bakery,2018/12/2,512
"Eggs, Meat & Fish",2018/12/3,567
Fruits & Veggies,2018/12/3,1946
Snacks,2018/12/3,1628
Beverages,2018/12/3,1358
Oil & Masala,2018/12/3,900
Bakery,2018/12/3,1666
Bakery,2018/12/3,1717
Beverages,2018/12/3,2093
Fruits & Veggies,2018/12/3,523
"Eggs, Meat & Fish",2018/12/3,2332
"Eggs, Meat & Fish",2018/12/3,796
"Eggs, Meat & Fish",2018/12/3,1820
"Eggs, Meat & Fish",2018/12/3,1580
"Eggs, Meat & Fish",2018/12/3,1936
Oil & Masala,2018/12/3,601
Food Grains,2018/12/3,2325
Snacks,2018/12/3,1056
Food Grains,2018/12/3,1722
Beverages,2018/12/3,1136
Beverages,2018/12/3,2344
Fruits & Veggies,2018/12/4,2343
Oil & Masala,2018/12/4,1139
Bakery,2018/12/4,1168
Oil & Masala,2018/12/4,2099
Snacks,2018/12/4,985
Snacks,2018/12/4,635
Oil & Masala,2018/12/4,2465
Beverages,2018/12/4,1610
Bakery,2018/12/4,619
"Eggs, Meat & Fish",2018/12/4,2208
"Eggs, Meat & Fish",2018/12/4,1790
Oil & Masala,2018/12/4,1122
Beverages,2018/12/4,2469
Food Grains,2018/12/4,951
Fruits & Veggies,2018/12/4,519
"Eggs, Meat & Fish",2018/12/4,1120
Snacks,2018/12/4,606
Fruits & Veggies,2018/12/4,2480
"Eggs, Meat & Fish",2018/12/5,1292
Food Grains,2018/12/5,2421
Bakery,2018/12/5,1204
Food Grains,2018/12/5,1540
Beverages,2018/12/5,2231
"Eggs, Meat & Fish",2018/12/5,1729
Beverages,2018/12/5,742
Food Grains,2018/12/5,1390
Snacks,2018/12/5,701
"Eggs, Meat & Fish",2018/12/5,2060
"Eggs, Meat & Fish",2018/12/5,1575
"Eggs, Meat & Fish",2018/12/5,1833
Fruits & Veggies,2018/12/5,567
Oil & Masala,2018/12/5,1754
Oil & Masala,2018/12/5,1583
Bakery,2018/12/5,1307
Snacks,2018/12/5,1324
"Eggs, Meat & Fish",2018/12/5,791
Food Grains,2018/12/5,2051
Oil & Masala,2018/12/6,2273
Fruits & Veggies,2018/12/7,1527
Oil & Masala,2018/12/7,2384
"Eggs, Meat & Fish",2018/12/7,1824
Bakery,2018/12/7,1570
"Eggs, Meat & Fish",2018/12/7,2454
Oil & Masala,2018/12/7,1598
"Eggs, Meat & Fish",2018/12/7,1920
"Eggs, Meat & Fish",2018/12/7,2499
"Eggs, Meat & Fish",2018/12/7,2429
Food Grains,2018/12/8,762
Food Grains,2018/12/8,904
Fruits & Veggies,2018/12/8,958
Beverages,2018/12/8,2193
"Eggs, Meat & Fish",2018/12/8,830
Bakery,2018/12/8,1531
Snacks,2018/12/8,2355
Oil & Masala,2018/12/8,917
Bakery,2018/12/8,1433
Fruits & Veggies,2018/12/8,1108
Bakery,2018/12/8,1774
Oil & Masala,2018/12/8,2316
Beverages,2018/12/8,1458
Fruits & Veggies,2018/12/8,1026
Bakery,2018/12/8,1657
"Eggs, Meat & Fish",2018/12/8,1637
"Eggs, Meat & Fish",2018/12/8,608
Snacks,2018/12/8,1272
Beverages,2018/12/8,2190
Fruits & Veggies,2018/12/8,1812
Food Grains,2018/12/8,977
Beverages,2018/12/8,2070
Oil & Masala,2018/12/8,1173
Food Grains,2018/12/8,552
"Eggs, Meat & Fish",2018/12/8,2191
Fruits & Veggies,2018/12/8,1944
Snacks,2018/12/8,1243
Food Grains,2018/12/8,1608
Bakery,2018/12/8,732
